Basin ID,PICP,PINAW,Mean_NSE,Mean_MSE,Mean_RMSE,Mean_KGE,Mean_Alpha-NSE,Mean_Beta-KGE,Mean_Beta-NSE,Mean_Pearson-r,Mean_FHV,Mean_FMS,Mean_FLV,Mean_Peak-Timing,Mean_Peak-MAPE,Median_NSE,Median_MSE,Median_RMSE,Median_KGE,Median_Alpha-NSE,Median_Beta-KGE,Median_Beta-NSE,Median_Pearson-r,Median_FHV,Median_FMS,Median_FLV,Median_Peak-Timing,Median_Peak-MAPE
10396000,99.58932238193019,3.087959835676418,0.7224628031253815,0.1961292028427124,0.44286476812082537,0.5969827540219719,0.7558535933494568,1.298850655555725,0.20557497441768646,0.883794499487953,-11.069732159376144,-65.37749907431214,69.26784688021586,0.8,53.62095355987548,0.7681448012590408,0.16384676098823547,0.4047798920255742,0.7116817318245433,0.8616000413894653,0.7718292474746704,-0.1569553017616272,0.8908625503673389,-11.629489809274673,14.189704024072464,-773.6688144241728,0.6,55.996017456054695
12010000,91.78644763860369,0.4551486123800705,0.9004251807928085,11.433505058288574,3.3813466338558924,0.9448578221963317,1.013463020324707,1.0215328931808472,0.013528292998671532,0.9510536889241884,-1.0584566742181778,1.6810780913453849,48.628176039024865,0.3333333333333333,25.286149978637695,0.8994506895542145,11.545398712158203,3.3978520733189965,0.9441858089567137,1.0250904560089111,1.0106067657470703,0.0066638002172112465,0.9512846075714447,-0.6213477812707424,8.449091326035084,-83.14025353305843,0.3333333333333333,25.18323262532552
12013500,90.07529089664614,0.4956582517406669,0.8630896359682083,7.549169540405273,2.7475752110552447,0.8257725262064609,0.8702361583709717,0.9049676656723022,-0.05921679735183716,0.9330267705543217,-12.985283136367798,-17.20717887228617,53.925948829821024,0.14285714285714285,22.096301828111923,0.8637884110212326,7.5106401443481445,2.740554714715279,0.8192220988705028,0.8900130391120911,0.8727123737335205,-0.07931581139564514,0.9338080203433008,-12.429438531398773,2.6810140679771175,-1094.3099974606912,0.14285714285714285,21.836636747632706
12020000,90.07529089664614,0.25345827728108333,0.34346604347229004,162.49740600585938,12.747447038754833,0.34594481831610524,0.499973326921463,0.8826882243156433,-0.039501890540122986,0.5950315392733088,-36.070653796195984,-17.495850719599165,61.051731962796794,0.16666666666666666,27.87603735923767,0.34353137016296387,162.48123168945312,12.746812609019289,0.34612253575886465,0.5075661540031433,0.856358528137207,-0.04836777597665787,0.59449812192759,-35.75899302959442,-4.0512942187777226,-1568.7584999232386,0.16666666666666666,27.823386589686077
12025000,92.95003422313484,0.5971061217901158,0.8508528769016266,4.296489238739014,2.072797442766421,0.7451942046267119,0.7787168622016907,0.8895582556724548,-0.0681946873664856,0.9386616971881553,-23.391321301460266,-18.74990078482934,59.37454779711157,0.125,31.459856033325195,0.8524448424577713,4.250629425048828,2.061705465154717,0.7404857279730606,0.7993841171264648,0.8473197221755981,-0.09427577257156372,0.9384398043537237,-22.714142501354218,-3.3103306137914275,-1836.042097877031,0.125,31.035226583480835
12025700,84.80492813141683,0.5182797043270795,0.8115662634372711,9.708670616149902,3.1158739730852245,0.745292531037579,0.8108556270599365,0.8539609313011169,-0.09839505702257156,0.9118359974597582,-20.310240983963013,-9.97650021365429,33.448348783833765,0.14285714285714285,33.21412631443569,0.8106305748224258,9.756879806518555,3.1236004556470656,0.7421873401870297,0.8234885931015015,0.8342263102531433,-0.11169145256280899,0.9115117263008035,-19.772113859653473,-3.940754656048504,-87.10121597297406,0.14285714285714285,32.95133113861084
12035000,85.96851471594799,0.42790502534744906,0.9155781641602516,7.087713718414307,2.6622760409871677,0.840987229144744,0.8870164155960083,0.8945162892341614,-0.07379325479269028,0.9626776512882543,-12.507602572441101,-7.126821676964491,-50.82999678117488,0.3333333333333333,16.46543343861898,0.9168092161417007,6.9843597412109375,2.6427939271178404,0.8422350699645453,0.8975034356117249,0.8858973383903503,-0.07982281595468521,0.9630566643183666,-12.07292452454567,-2.21483558500143,-2384.071641362768,0.3333333333333333,16.082068284352623
12040500,76.04380561259411,0.39019341428453597,0.7995864897966385,31.498451232910156,5.612348103326286,0.7710849027849921,0.8568998575210571,0.8505842685699463,-0.10965234786272049,0.9020234203664731,-14.409302175045013,-9.55553849641411,20.61257951167536,0.375,38.98272514343262,0.7991071194410324,31.573793411254883,5.61905627407796,0.7709671760451008,0.8645080327987671,0.8434557914733887,-0.11488375067710876,0.902061896845647,-14.078110456466675,-5.415001931637051,-14.956512618801426,0.375,38.95607888698578
12041200,77.34428473648187,0.4885115662896418,0.7083932757377625,33.19055938720703,5.761124836974723,0.6766321346257695,0.741957426071167,0.8669587969779968,-0.11702670156955719,0.8575891693187371,-25.40760636329651,-18.990553584327102,4.715184546746222,0.2,41.09788417816162,0.7103840112686157,32.96397399902344,5.741426129370946,0.6821770332919466,0.7465056777000427,0.8716520071029663,-0.11289846152067184,0.8575961396306377,-25.18768012523651,-18.211884468820273,-5.306685825469547,0.2,40.675415992736816
12043000,80.01368925393567,0.3604762207301388,0.7023226916790009,43.782936096191406,6.616867544102074,0.6497932296840914,0.736443817615509,0.8214898109436035,-0.11475468426942825,0.8539964620118332,-25.732341408729553,-2.074236170908893,47.069980300055526,0.125,49.361565709114075,0.7026239037513733,43.7386360168457,6.613519185490105,0.6511874758545655,0.7458155155181885,0.8110602498054504,-0.12145929038524628,0.8538418813549989,-25.382760167121887,3.024411898956896,-10.843706975592639,0.125,49.339503049850464
12048000,97.2621492128679,1.6418451043507731,0.7481361627578735,0.8315348029136658,0.911885301402356,0.8563863439429062,0.9714042544364929,1.0616141557693481,0.07221314311027527,0.8734659676190517,0.06125602521933615,-9.847749105900458,-166.50696079570017,0.5555555555555556,27.14628643459744,0.749175101518631,0.8281046748161316,0.9100025685766671,0.8699359061183883,0.988611102104187,1.0293669700622559,0.03441869094967842,0.8738075176909258,0.5623295903205872,-5.012295738026515,-2260.3722608704697,0.5555555555555556,27.12879180908203
12054000,84.25735797399042,0.6455825000245626,0.6836605072021484,13.928716659545898,3.732119593414163,0.7332586326746992,0.7971231937408447,1.0153298377990723,0.013027332723140717,0.8274979576998858,-22.655577957630157,-11.14059902307064,-14.14199563346625,0.3,36.57107353210449,0.6840774416923523,13.910359382629395,3.729659419119847,0.7392362001812374,0.8050218820571899,1.0149078369140625,0.012668675743043423,0.8274918865156103,-22.290514409542084,-8.66938099655395,-37.10072849980029,0.3,36.38029336929321
12056500,83.77823408624229,0.4634569369078488,0.6626983880996704,41.25263214111328,6.4228211979715955,0.6792475083355258,0.7397072911262512,0.9526159167289734,-0.0356457456946373,0.8186588428715125,-22.729116678237915,-8.018756031549303,-79.56167206932605,0.5,29.419715404510498,0.6630969643592834,41.203887939453125,6.4190254664904645,0.6839014292206662,0.7454339265823364,0.9542421698570251,-0.03442233055830002,0.8182841732427885,-22.4652960896492,-6.195680732411322,-1350.6828429385325,0.5,29.2214035987854
12073500,97.6043805612594,1.4863125954930123,0.6812100410461426,1.4111963510513306,1.1879378565612473,0.6950449352984746,1.1527637243270874,1.2368041276931763,0.1635134220123291,0.8834468313416444,18.522071838378906,-10.879096650909391,-54.08170170970736,0.4,60.48452377319335,0.6795064210891724,1.418737769126892,1.1911077907254624,0.7288597126300698,1.181650996208191,1.1643704175949097,0.11349789053201675,0.8838004439281493,19.74606066942215,8.303185482850813,-193.83753141049954,0.4,60.575828552246094
12082500,82.47775496235455,0.5570851331867159,0.8062037825584412,6.949004650115967,2.6360964796676103,0.8305620828456348,0.8650091886520386,0.9855747818946838,-0.013359351083636284,0.8986165609981459,-11.780733615159988,-15.459970096161415,-10.45604797972463,0.5555555555555556,32.967731687757706,0.8084028661251068,6.870151996612549,2.6210974794182205,0.8374433550589329,0.8733387589454651,0.9823797345161438,-0.016318274661898613,0.8996450346355519,-11.275863647460938,-12.898353047500443,-42.723430719426695,0.5555555555555556,32.55139456854926
12092000,85.48939082819986,0.6959098725929564,0.8353664427995682,4.663883209228516,2.1596025581640053,0.8201481242208739,0.8514499068260193,0.9398374557495117,-0.0599532425403595,0.9183909606196722,-14.692564308643341,-5.866576737036213,-17.546513677647262,0.2727272727272727,28.504198247736152,0.8369784504175186,4.6182169914245605,2.149003720663266,0.8251911812064918,0.8583337664604187,0.9373291730880737,-0.062452781945466995,0.9189989576803745,-14.22235518693924,-3.368318642584076,-23.224814100789224,0.2727272727272727,28.13453024083918
12095000,96.37234770704997,0.9011883668224887,0.9077780544757843,1.133702039718628,1.0647544504338209,0.9072267669531286,0.9230783581733704,1.022790789604187,0.017170703038573265,0.9534112277701753,-6.0431819409132,-11.04107836790691,35.91799540505154,0.4,32.2575569152832,0.9086317867040634,1.1232068538665771,1.0598145374859589,0.9210571560926125,0.9366774559020996,0.99299556016922,-0.005277194082736969,0.9533827731861644,-5.498000979423523,-5.623248628207706,-45.10501350619437,0.4,32.229883670806885
12114500,69.26762491444217,0.6018862608433448,0.7266088426113129,12.784690856933594,3.5755686061007967,0.8219220842593286,1.1178712844848633,1.068439245223999,0.057197172194719315,0.8853955756456173,14.031733572483063,-7.424841700440851,16.804965361399375,0.0,26.085495948791504,0.7253797352313995,12.842168807983398,3.5835971882988464,0.8155498864030988,1.1296616792678833,1.0671179294586182,0.05609293282032013,0.8872840877225833,14.644058048725128,-3.715686085339335,-6.904849687348894,0.0,26.324221822950577
