Basin ID,PICP,PINAW,Mean_NSE,Mean_MSE,Mean_RMSE,Mean_KGE,Mean_Alpha-NSE,Mean_Beta-KGE,Mean_Beta-NSE,Mean_Pearson-r,Mean_FHV,Mean_FMS,Mean_FLV,Mean_Peak-Timing,Mean_Peak-MAPE,Median_NSE,Median_MSE,Median_RMSE,Median_KGE,Median_Alpha-NSE,Median_Beta-KGE,Median_Beta-NSE,Median_Pearson-r,Median_FHV,Median_FMS,Median_FLV,Median_Peak-Timing,Median_Peak-MAPE
10396000,99.86310746064339,3.758250443978925,0.6417443156242371,0.2531711161136627,0.5031611234124341,0.42860453291793543,0.7279848456382751,1.4885205030441284,0.3360460698604584,0.8823213965709591,-10.877207666635513,-70.86094211899474,76.06701565521918,0.8,52.37390518188476,0.7723536044359207,0.16087250411510468,0.40108914734146656,0.7364633806922063,0.8613839149475098,0.8050205111503601,-0.1341235339641571,0.8894553049267632,-11.412837356328964,9.342799523200283,-820.0918092746095,0.6,54.74980354309083
12010000,96.30390143737166,0.576658984146986,0.900728702545166,11.398653984069824,3.3761892695863223,0.9427773952171861,1.0117286443710327,1.0274035930633545,0.01721658930182457,0.9511542377829353,-0.9606608189642429,-0.3824814771914464,53.59870506795058,0.3333333333333333,25.057156880696613,0.8996931239962578,11.517561912536621,3.39375336648623,0.94497128730057,1.0226067304611206,1.0117802619934082,0.007401112467050552,0.9512319737268227,-0.6783170159906149,6.942046932550237,-624.0724329847673,0.3333333333333333,25.0346581141154
12013500,93.29226557152636,0.623097810247039,0.8630012720823288,7.554042339324951,2.7484618133284937,0.8290102144409288,0.8663970828056335,0.9171207547187805,-0.05164394900202751,0.9327779947910815,-12.966632843017578,-23.131228019192193,63.62050437835818,0.14285714285714285,22.12305920464652,0.8642709702253342,7.484032154083252,2.735695917693202,0.8197888753294693,0.8862894177436829,0.8767247200012207,-0.0768156498670578,0.934051851586497,-12.611950933933258,-2.532292749406016,-1185.3380618277217,0.14285714285714285,21.917675222669327
12020000,92.95003422313484,0.3195461190979141,0.34382331371307373,162.4089813232422,12.743978237710632,0.34655303401348614,0.4980483651161194,0.8931716084480286,-0.03597186133265495,0.5954938957780758,-36.14898324012756,-22.65808836254946,53.861667388894105,0.16666666666666666,27.887197335561115,0.34352052211761475,162.48391723632812,12.74691795048231,0.3457861976876794,0.5061591863632202,0.8592938780784607,-0.04737935960292816,0.594637523719439,-35.92153191566467,-6.2024327221946045,-1576.5500215130085,0.16666666666666666,27.926995356877644
12025000,95.75633127994524,0.7482350480273375,0.8505715429782867,4.304593563079834,2.074751446096576,0.7475604256457238,0.7741574645042419,0.9053665995597839,-0.058433473110198975,0.9386370846346334,-23.349717259407043,-25.64749093331708,53.05506251885544,0.125,31.289833784103394,0.8527067601680756,4.243083953857422,2.059874742273768,0.7408095569955038,0.796776294708252,0.8512313961982727,-0.09186041355133057,0.9387814254066266,-22.865495085716248,-3.9063097918874843,-1840.3540457888496,0.125,30.878791213035583
12025700,89.5277207392197,0.6529241981987889,0.8114176094532013,9.716328620910645,3.117102600318226,0.7476442359778529,0.8079658150672913,0.8622879981994629,-0.09278464317321777,0.9114465810229742,-20.33982276916504,-14.366751259336539,47.40896380824057,0.14285714285714285,33.046003750392366,0.8107082843780518,9.752875328063965,3.122959386233507,0.7418460198075956,0.821629524230957,0.835626482963562,-0.11074806749820709,0.9116325978644988,-19.97833549976349,-4.934137836227545,-98.36661526806294,0.14285714285714285,32.85492828914097
12035000,90.69130732375086,0.5417742443782445,0.9153395816683769,7.107744216918945,2.666035299263486,0.8415661938976028,0.8843276500701904,0.8984178900718689,-0.0710638165473938,0.9625533269787986,-12.65597939491272,-7.253774443880447,7.242401678429745,0.3333333333333333,16.651750604311623,0.916172556579113,7.037810325622559,2.652887167902653,0.8413666784128887,0.8942975401878357,0.8877063393592834,-0.07855728268623352,0.9628293867776541,-12.277410179376602,-2.6418025323366887,-2397.1353602360628,0.3333333333333333,16.374106208483376
12040500,83.5728952772074,0.49835023913925525,0.7994470745325089,31.520362854003906,5.614299854300971,0.7707433790406646,0.8550886511802673,0.8518811464309692,-0.10870058834552765,0.901917868832625,-14.535796642303467,-9.94679972508124,30.37151283828376,0.375,39.049917459487915,0.7989365309476852,31.600605010986328,5.6214415420767585,0.7695756218720916,0.8613825440406799,0.8441683650016785,-0.11436080187559128,0.9020352284096516,-14.324313402175903,-6.6832222630493305,-4.5401223939727195,0.375,38.873130083084106
12041200,85.07871321013005,0.6266489312615697,0.709012359380722,33.120094299316406,5.755006020788893,0.6765675434034231,0.7415077090263367,0.8671876788139343,-0.1168253943324089,0.8580451591933091,-25.450292229652405,-19.817055501468626,8.53347045046431,0.2,40.85545063018799,0.7105015218257904,32.950599670410156,5.740261289384844,0.6813350666291865,0.7453240752220154,0.8716142773628235,-0.11293163150548935,0.857857046176628,-25.173500180244446,-19.26532661762991,-0.7436951903845181,0.2,40.50549507141113
12043000,84.39425051334702,0.45785113931984395,0.7015064358711243,43.902992248535156,6.625933311506777,0.650182133155752,0.7349017262458801,0.8251200914382935,-0.11242096871137619,0.8533287253839564,-25.74860155582428,-2.395239772128257,51.81732365451227,0.125,49.46420192718506,0.7014763653278351,43.90741729736328,6.626267222000882,0.6494658296937135,0.7434080839157104,0.8114871978759766,-0.1211848184466362,0.8533790035913738,-25.5179762840271,1.969774158902266,-40.88272816723559,0.125,49.392396211624146
